isotype,allele,ALL,start_s,stop_s,plotpoint_hi,swept_haplotype,CHROM,peakPOS,facet_marker,genotype,Genotypes
JU406,-1,REF,15288009,16167354,32,TRUE,V,15883817,V:15883817,swept,swept
JU440,-1,REF,15288009,16167354,33,TRUE,V,15883817,V:15883817,swept,swept
JU561,-1,REF,15288009,16167354,24,TRUE,V,15883817,V:15883817,swept,swept
JU642,-1,REF,15288009,16167354,12,TRUE,V,15883817,V:15883817,swept,swept
JU751,1,ALT,15522100,15528980,2,FALSE,V,15883817,V:15883817,swept,swept
JU751,1,ALT,16140174,16149373,2,TRUE,V,15883817,V:15883817,swept,swept
JU751,1,ALT,15291958,15311820,2,FALSE,V,15883817,V:15883817,swept,swept
JU751,1,ALT,15798060,15842125,2,FALSE,V,15883817,V:15883817,swept,swept
JU751,1,ALT,15951454,15965215,2,TRUE,V,15883817,V:15883817,swept,swept
JU751,1,ALT,16129535,16140174,2,FALSE,V,15883817,V:15883817,swept,swept
JU751,1,ALT,16149373,16167354,2,FALSE,V,15883817,V:15883817,swept,swept
JU751,1,ALT,15311820,15391094,2,FALSE,V,15883817,V:15883817,swept,swept
JU751,1,ALT,15391094,15522100,2,FALSE,V,15883817,V:15883817,swept,swept
JU751,1,ALT,15842125,15951454,2,FALSE,V,15883817,V:15883817,swept,swept
JU751,1,ALT,15965215,16092261,2,FALSE,V,15883817,V:15883817,swept,swept
JU751,1,ALT,16092261,16129535,2,TRUE,V,15883817,V:15883817,swept,swept
JU751,1,ALT,15288009,15291958,2,FALSE,V,15883817,V:15883817,swept,swept
JU751,1,ALT,15528980,15798060,2,FALSE,V,15883817,V:15883817,swept,swept
JU775,-1,REF,15522100,15528980,4,FALSE,V,15883817,V:15883817,swept,swept
JU775,-1,REF,15946462,15954962,4,FALSE,V,15883817,V:15883817,swept,swept
JU775,-1,REF,15994089,16002876,4,FALSE,V,15883817,V:15883817,swept,swept
JU775,-1,REF,15291958,15311820,4,FALSE,V,15883817,V:15883817,swept,swept
JU775,-1,REF,15798060,15822976,4,FALSE,V,15883817,V:15883817,swept,swept
JU775,-1,REF,15822976,15834436,4,FALSE,V,15883817,V:15883817,swept,swept
JU775,-1,REF,15954962,15980318,4,FALSE,V,15883817,V:15883817,swept,swept
JU775,-1,REF,16002876,16028618,4,FALSE,V,15883817,V:15883817,swept,swept
JU775,-1,REF,16028618,16057571,4,FALSE,V,15883817,V:15883817,swept,swept
JU775,-1,REF,15288009,15291958,4,FALSE,V,15883817,V:15883817,swept,swept
JU775,-1,REF,15311820,15391094,4,FALSE,V,15883817,V:15883817,swept,swept
JU775,-1,REF,15391094,15522100,4,FALSE,V,15883817,V:15883817,swept,swept
JU775,-1,REF,15834436,15938460,4,FALSE,V,15883817,V:15883817,swept,swept
JU775,-1,REF,15980318,15994089,4,FALSE,V,15883817,V:15883817,swept,swept
JU775,-1,REF,16057571,16167354,4,FALSE,V,15883817,V:15883817,swept,swept
JU775,-1,REF,15528980,15798060,4,FALSE,V,15883817,V:15883817,swept,swept
JU830,-1,REF,15288009,16167354,11,TRUE,V,15883817,V:15883817,swept,swept
JU847,-1,REF,15288009,16167354,17,TRUE,V,15883817,V:15883817,swept,swept
KR314,-1,REF,15288009,16167354,48,TRUE,V,15883817,V:15883817,swept,swept
MY1,-1,REF,15288009,16167354,38,TRUE,V,15883817,V:15883817,swept,swept
MY18,-1,REF,15892220,16012884,50,FALSE,V,15883817,V:15883817,swept,swept
MY18,-1,REF,16012884,16167354,50,FALSE,V,15883817,V:15883817,swept,swept
MY18,-1,REF,15288009,15892220,50,TRUE,V,15883817,V:15883817,swept,swept
N2,-1,REF,15288009,16167354,36,TRUE,V,15883817,V:15883817,swept,swept
NIC166,-1,REF,15288009,16167354,40,TRUE,V,15883817,V:15883817,swept,swept
NIC274,-1,REF,15522100,15528980,41,FALSE,V,15883817,V:15883817,swept,swept
NIC274,-1,REF,15291958,15311820,41,FALSE,V,15883817,V:15883817,swept,swept
NIC274,-1,REF,15311820,15391094,41,FALSE,V,15883817,V:15883817,swept,swept
NIC274,-1,REF,15391094,15522100,41,FALSE,V,15883817,V:15883817,swept,swept
NIC274,-1,REF,15799623,16167354,41,TRUE,V,15883817,V:15883817,swept,swept
NIC274,-1,REF,15288009,15291958,41,FALSE,V,15883817,V:15883817,swept,swept
NIC274,-1,REF,15528980,15798060,41,FALSE,V,15883817,V:15883817,swept,swept
NIC276,-1,REF,15288009,16167354,42,TRUE,V,15883817,V:15883817,swept,swept
NIC277,-1,REF,15288009,16167354,13,TRUE,V,15883817,V:15883817,swept,swept
PS2025,1,ALT,15654121,15666250,8,FALSE,V,15883817,V:15883817,swept,swept
PS2025,1,ALT,15666250,15690345,8,FALSE,V,15883817,V:15883817,swept,swept
PS2025,1,ALT,15690345,15719910,8,FALSE,V,15883817,V:15883817,swept,swept
PS2025,1,ALT,15288009,15654121,8,FALSE,V,15883817,V:15883817,swept,swept
PS2025,1,ALT,15938460,16118052,8,FALSE,V,15883817,V:15883817,swept,swept
PS2025,1,ALT,16118052,16167354,8,FALSE,V,15883817,V:15883817,swept,swept
PS2025,1,ALT,15719910,15938460,8,FALSE,V,15883817,V:15883817,swept,swept
PX179,-1,REF,15288009,16167354,27,TRUE,V,15883817,V:15883817,swept,swept
QG536,-1,REF,15387029,15725086,6,FALSE,V,15883817,V:15883817,swept,swept
QG536,-1,REF,15947712,16167354,6,FALSE,V,15883817,V:15883817,swept,swept
QG536,-1,REF,15288009,15387029,6,TRUE,V,15883817,V:15883817,swept,swept
QG556,-1,REF,15958401,15963950,57,FALSE,V,15883817,V:15883817,swept,swept
QG556,-1,REF,16106844,16113054,57,FALSE,V,15883817,V:15883817,swept,swept
QG556,-1,REF,15750201,15804272,57,FALSE,V,15883817,V:15883817,swept,swept
QG556,-1,REF,15892220,15938460,57,FALSE,V,15883817,V:15883817,swept,swept
QG556,-1,REF,15328443,15432921,57,FALSE,V,15883817,V:15883817,swept,swept
QG556,-1,REF,15963950,16061387,57,FALSE,V,15883817,V:15883817,swept,swept
QG556,-1,REF,16157619,16167354,57,FALSE,V,15883817,V:15883817,swept,swept
QG556,-1,REF,15648054,15750201,57,FALSE,V,15883817,V:15883817,swept,swept
QX1212,-1,REF,15288009,16167354,56,FALSE,V,15883817,V:15883817,swept,swept
QX1233,-1,REF,15288009,16167354,52,TRUE,V,15883817,V:15883817,swept,swept
QX1792,1,ALT,15654121,15707381,9,FALSE,V,15883817,V:15883817,swept,swept
QX1792,1,ALT,15707381,15725086,9,FALSE,V,15883817,V:15883817,swept,swept
QX1792,1,ALT,15735815,15758109,9,FALSE,V,15883817,V:15883817,swept,swept
QX1792,1,ALT,15938460,15968073,9,FALSE,V,15883817,V:15883817,swept,swept
QX1792,1,ALT,15288009,15654121,9,FALSE,V,15883817,V:15883817,swept,swept
QX1792,1,ALT,15758109,15938460,9,FALSE,V,15883817,V:15883817,swept,swept
QX1792,1,ALT,15968073,16012884,9,FALSE,V,15883817,V:15883817,swept,swept
QX1792,1,ALT,16012884,16167354,9,FALSE,V,15883817,V:15883817,swept,swept
QX1792,1,ALT,15725086,15735815,9,FALSE,V,15883817,V:15883817,swept,swept
RC301,-1,REF,15288009,16167354,9,TRUE,V,15883817,V:15883817,swept,swept
WN2002,-1,REF,15288009,16167354,5,TRUE,V,15883817,V:15883817,swept,swept
XZ1515,1,ALT,15654121,15692485,5,FALSE,V,15883817,V:15883817,swept,swept
XZ1515,1,ALT,15288009,15654121,5,FALSE,V,15883817,V:15883817,swept,swept
XZ1515,1,ALT,15757564,15930694,5,FALSE,V,15883817,V:15883817,swept,swept
